order_id,account_id,contact_id,order_date,status,total_amount
ORD0023527,ACC002627,CON002627,2024-04-09,Shipped,14490.949999999999
ORD0023528,ACC009901,CON009901,2024-03-11,Delivered,5840.8099999999995
ORD0023529,ACC008264,CON008264,2024-05-23,Cancelled,25109.16
ORD0023530,ACC000889,CON000889,2026-01-11,Delivered,3264.75
ORD0023531,ACC001723,CON001723,2025-08-10,Delivered,9837.77
ORD0023532,ACC003694,CON003694,2026-04-04,Delivered,15438.279999999999
ORD0023533,ACC003088,CON003088,2023-11-16,Cancelled,12685.11
ORD0023534,ACC002627,CON002627,2024-11-25,Shipped,2646.08
ORD0023535,ACC008109,CON008109,2024-03-18,Delivered,9577.22
ORD0023536,ACC004960,CON004960,2025-04-06,Delivered,15800.39
ORD0023537,ACC003946,CON003946,2023-09-02,Processing,121.04
ORD0023538,ACC009152,CON009152,2024-08-06,Cancelled,8704.14
ORD0023539,ACC008031,CON008031,2023-09-11,Processing,3952.83
ORD0023540,ACC008678,CON008678,2025-12-30,Processing,24566.48
ORD0023541,ACC002792,CON002792,2025-01-01,Processing,13416.69
ORD0023542,ACC002538,CON002538,2026-04-01,Shipped,11082.23
ORD0023543,ACC001410,CON001410,2023-08-29,Shipped,7034.0599999999995
ORD0023544,ACC002715,CON002715,2023-08-07,Delivered,17428.33
ORD0023545,ACC004564,CON004564,2024-05-27,Delivered,9030.09
ORD0023546,ACC002250,CON002250,2024-12-25,Shipped,6467.74
ORD0023547,ACC002816,CON002816,2025-10-16,Delivered,12261.67
ORD0023548,ACC004575,CON004575,2024-03-01,Shipped,3237.68
ORD0023549,ACC003344,CON003344,2023-10-01,Processing,15629.98
ORD0023550,ACC004841,CON004841,2024-10-06,Processing,8802.75
ORD0023551,ACC008443,CON008443,2024-03-31,Delivered,7418.42
ORD0023552,ACC003766,CON003766,2026-05-12,Delivered,4458.16
ORD0023553,ACC008403,CON008403,2023-06-16,Processing,5967.9400000000005
ORD0023554,ACC002749,CON002749,2024-08-23,Processing,475.36
ORD0023555,ACC004756,CON004756,2026-05-23,Delivered,10021.18
ORD0023556,ACC008960,CON008960,2024-12-12,Delivered,12152.18
ORD0023557,ACC005789,CON005789,2023-10-12,Processing,16346.35
ORD0023558,ACC008187,CON008187,2025-09-20,Delivered,160.96
ORD0023559,ACC008904,CON008904,2026-03-29,Shipped,1183.27
ORD0023560,ACC003318,CON003318,2026-04-27,Delivered,7023.48
ORD0023561,ACC005298,CON005298,2026-04-13,Shipped,8694.15
ORD0023562,ACC000055,CON000055,2024-09-02,Processing,11181.150000000001
ORD0023563,ACC009237,CON009237,2025-08-01,Shipped,10968.22
ORD0023564,ACC004783,CON004783,2023-08-23,Delivered,1026.14
ORD0023565,ACC003368,CON003368,2024-09-25,Shipped,12010.67
ORD0023566,ACC003055,CON003055,2024-10-27,Delivered,21616.29
ORD0023567,ACC005394,CON005394,2024-02-26,Processing,4422.28
ORD0023568,ACC005685,CON005685,2024-01-01,Delivered,7862.83
ORD0023569,ACC002879,CON002879,2023-09-15,Delivered,22551.309999999998
ORD0023570,ACC009499,CON009499,2025-07-09,Cancelled,5761.54
ORD0023571,ACC001896,CON001896,2024-10-05,Shipped,2058.53
ORD0023572,ACC000139,CON000139,2025-11-11,Processing,1070.74
ORD0023573,ACC004913,CON004913,2025-09-09,Processing,8482.33
ORD0023574,ACC001230,CON001230,2024-08-05,Delivered,4008.1700000000005
ORD0023575,ACC001351,CON001351,2024-09-02,Shipped,1621.52
ORD0023576,ACC005926,CON005926,2024-11-07,Cancelled,11298.289999999999
ORD0023577,ACC001809,CON001809,2024-06-03,Delivered,12887.86
ORD0023578,ACC008601,CON008601,2025-08-02,Shipped,7640.36
ORD0023579,ACC000577,CON000577,2024-09-24,Delivered,7101.52
ORD0023580,ACC005246,CON005246,2025-08-27,Processing,9338.12
ORD0023581,ACC004088,CON004088,2024-12-22,Shipped,19144.6
ORD0023582,ACC003423,CON003423,2025-01-24,Cancelled,7515.2300000000005
ORD0023583,ACC007316,CON007316,2026-05-08,Shipped,10507.06
ORD0023584,ACC009844,CON009844,2024-04-01,Delivered,3969.7799999999997
ORD0023585,ACC005275,CON005275,2024-12-12,Processing,11992.4
ORD0023586,ACC000674,CON000674,2023-06-22,Cancelled,13470.98
ORD0023587,ACC005310,CON005310,2024-07-28,Delivered,4255.52
ORD0023588,ACC004077,CON004077,2025-01-09,Processing,17595.26
ORD0023589,ACC001767,CON001767,2025-11-08,Shipped,9824.24
ORD0023590,ACC009703,CON009703,2024-01-08,Processing,9889.83
ORD0023591,ACC007339,CON007339,2024-10-15,Processing,17347.73
ORD0023592,ACC005193,CON005193,2025-03-08,Delivered,3356.7
ORD0023593,ACC003831,CON003831,2025-04-12,Delivered,17371.65
ORD0023594,ACC009300,CON009300,2024-03-02,Processing,3909.93
ORD0023595,ACC001386,CON001386,2024-01-21,Delivered,13326.28
ORD0023596,ACC006139,CON006139,2023-10-20,Shipped,21561.09
ORD0023597,ACC004169,CON004169,2026-01-22,Processing,14451.48
ORD0023598,ACC001374,CON001374,2025-08-01,Delivered,21525.43
ORD0023599,ACC009283,CON009283,2023-06-22,Delivered,1228.2
ORD0023600,ACC002140,CON002140,2025-07-09,Processing,2085.32
ORD0023601,ACC003051,CON003051,2024-10-15,Shipped,1473.27
ORD0023602,ACC006046,CON006046,2025-05-13,Delivered,12650.15
ORD0023603,ACC007799,CON007799,2023-07-25,Cancelled,5098.48
ORD0023604,ACC004708,CON004708,2024-08-23,Processing,717.39
ORD0023605,ACC008941,CON008941,2025-04-20,Shipped,8975.490000000002
ORD0023606,ACC006065,CON006065,2026-01-10,Delivered,606.6899999999999
ORD0023607,ACC009532,CON009532,2025-12-16,Delivered,5057.15
ORD0023608,ACC003861,CON003861,2025-11-29,Delivered,3093.54
ORD0023609,ACC002734,CON002734,2024-12-24,Cancelled,1180.95
ORD0023610,ACC005773,CON005773,2026-04-19,Delivered,19943.73
ORD0023611,ACC000300,CON000300,2025-06-27,Shipped,11350.73
ORD0023612,ACC000820,CON000820,2023-08-04,Processing,10756.050000000001
ORD0023613,ACC001966,CON001966,2024-06-03,Cancelled,18392.0
ORD0023614,ACC005038,CON005038,2024-06-25,Delivered,7110.780000000001
ORD0023615,ACC003720,CON003720,2024-12-13,Shipped,1724.01
ORD0023616,ACC006914,CON006914,2025-04-30,Cancelled,20920.79
ORD0023617,ACC001046,CON001046,2025-07-04,Processing,16066.74
ORD0023618,ACC000953,CON000953,2023-08-30,Delivered,8706.0
ORD0023619,ACC009176,CON009176,2025-03-10,Processing,314.2
ORD0023620,ACC009061,CON009061,2026-01-13,Cancelled,1607.94
ORD0023621,ACC007551,CON007551,2024-12-13,Delivered,2183.96
ORD0023622,ACC005418,CON005418,2024-10-24,Cancelled,11515.41
ORD0023623,ACC006482,CON006482,2024-06-27,Processing,1292.48
ORD0023624,ACC007311,CON007311,2025-08-16,Processing,6412.54
ORD0023625,ACC007345,CON007345,2023-09-06,Processing,12031.32
ORD0023626,ACC008803,CON008803,2025-02-06,Processing,5198.04
ORD0023627,ACC002157,CON002157,2026-03-15,Shipped,4157.48
ORD0023628,ACC000781,CON000781,2026-05-02,Shipped,13434.44
ORD0023629,ACC002604,CON002604,2026-02-19,Delivered,4540.83
ORD0023630,ACC005517,CON005517,2025-06-11,Delivered,1367.69
ORD0023631,ACC009490,CON009490,2024-02-15,Delivered,1978.4
ORD0023632,ACC006960,CON006960,2024-10-10,Shipped,9316.02
ORD0023633,ACC005839,CON005839,2023-07-21,Processing,3828.92
ORD0023634,ACC008199,CON008199,2026-01-04,Delivered,5366.6
ORD0023635,ACC003101,CON003101,2024-10-04,Shipped,10205.46
ORD0023636,ACC008519,CON008519,2026-04-19,Shipped,10836.23
ORD0023637,ACC005584,CON005584,2023-10-23,Delivered,3674.6
ORD0023638,ACC004964,CON004964,2025-12-01,Delivered,4696.11
ORD0023639,ACC004550,CON004550,2025-03-03,Processing,8432.529999999999
ORD0023640,ACC000994,CON000994,2025-02-07,Shipped,6733.29
ORD0023641,ACC009905,CON009905,2025-11-08,Delivered,14803.89
ORD0023642,ACC006810,CON006810,2024-09-04,Delivered,15231.06
ORD0023643,ACC004050,CON004050,2026-03-25,Cancelled,7966.630000000001
ORD0023644,ACC007060,CON007060,2025-03-11,Delivered,26228.920000000002
ORD0023645,ACC006783,CON006783,2024-01-17,Processing,5506.92
ORD0023646,ACC004552,CON004552,2025-01-02,Shipped,17655.99
ORD0023647,ACC000667,CON000667,2026-01-15,Processing,13828.800000000001
ORD0023648,ACC009243,CON009243,2025-09-19,Shipped,15254.310000000001
ORD0023649,ACC000613,CON000613,2025-09-21,Delivered,12139.109999999999
ORD0023650,ACC007208,CON007208,2024-03-07,Cancelled,15715.32
ORD0023651,ACC009669,CON009669,2025-07-24,Delivered,696.76
ORD0023652,ACC004453,CON004453,2024-11-12,Processing,1636.75
ORD0023653,ACC006482,CON006482,2025-07-04,Processing,12222.74
ORD0023654,ACC003396,CON003396,2024-12-17,Shipped,624.68
ORD0023655,ACC000350,CON000350,2025-03-19,Processing,4180.72
ORD0023656,ACC004449,CON004449,2025-07-09,Delivered,13796.61
ORD0023657,ACC007070,CON007070,2024-04-14,Processing,12265.859999999999
ORD0023658,ACC008670,CON008670,2024-10-22,Shipped,1421.56
ORD0023659,ACC001050,CON001050,2025-01-23,Shipped,9475.76
ORD0023660,ACC003450,CON003450,2025-04-12,Shipped,5427.49
ORD0023661,ACC001777,CON001777,2026-04-05,Shipped,4173.96
ORD0023662,ACC001654,CON001654,2025-12-14,Delivered,3806.9
ORD0023663,ACC008372,CON008372,2026-03-04,Delivered,17283.38
ORD0023664,ACC001533,CON001533,2026-06-05,Shipped,3096.68
ORD0023665,ACC005594,CON005594,2024-02-19,Cancelled,7223.76
ORD0023666,ACC002014,CON002014,2026-04-15,Cancelled,16872.62
ORD0023667,ACC009638,CON009638,2024-08-14,Cancelled,13077.44
ORD0023668,ACC004640,CON004640,2023-09-01,Delivered,12076.220000000001
ORD0023669,ACC000292,CON000292,2023-06-13,Cancelled,10537.43
ORD0023670,ACC007757,CON007757,2024-07-27,Processing,31030.48
ORD0023671,ACC002349,CON002349,2026-02-25,Shipped,2154.16
ORD0023672,ACC004794,CON004794,2025-02-18,Cancelled,15171.369999999999
ORD0023673,ACC004313,CON004313,2024-12-24,Shipped,6080.47
ORD0023674,ACC002035,CON002035,2024-02-10,Shipped,2456.3
ORD0023675,ACC008382,CON008382,2024-06-04,Delivered,4682.72
ORD0023676,ACC001674,CON001674,2024-04-04,Processing,2362.56
ORD0023677,ACC009621,CON009621,2024-02-02,Shipped,7145.5
ORD0023678,ACC005203,CON005203,2025-10-14,Delivered,20988.730000000003
ORD0023679,ACC006121,CON006121,2024-05-05,Delivered,8877.41
ORD0023680,ACC008683,CON008683,2024-12-03,Delivered,10301.82
ORD0023681,ACC005166,CON005166,2024-01-08,Cancelled,1798.1100000000001
ORD0023682,ACC005851,CON005851,2024-06-09,Shipped,6063.849999999999
ORD0023683,ACC009621,CON009621,2023-06-22,Processing,8035.95
ORD0023684,ACC003167,CON003167,2024-05-12,Delivered,14151.89
ORD0023685,ACC004487,CON004487,2023-06-15,Shipped,7490.6
ORD0023686,ACC005996,CON005996,2025-05-10,Shipped,10679.69
ORD0023687,ACC001204,CON001204,2025-06-13,Shipped,15433.71
ORD0023688,ACC002140,CON002140,2025-12-16,Processing,13423.59
ORD0023689,ACC002907,CON002907,2025-11-10,Processing,2249.4900000000002
ORD0023690,ACC004292,CON004292,2023-11-17,Shipped,2885.6
ORD0023691,ACC000476,CON000476,2025-10-05,Cancelled,12263.74
ORD0023692,ACC004538,CON004538,2026-05-11,Delivered,10716.27
ORD0023693,ACC005103,CON005103,2024-01-19,Cancelled,1232.72
ORD0023694,ACC003317,CON003317,2024-04-26,Delivered,6533.96
ORD0023695,ACC004699,CON004699,2024-03-31,Delivered,8966.73
ORD0023696,ACC000787,CON000787,2024-10-05,Cancelled,10342.18
ORD0023697,ACC001779,CON001779,2024-06-26,Processing,1729.37
ORD0023698,ACC002442,CON002442,2023-07-02,Processing,3021.4300000000003
ORD0023699,ACC009890,CON009890,2024-12-23,Cancelled,812.16
ORD0023700,ACC008663,CON008663,2023-06-15,Delivered,6095.16
ORD0023701,ACC006447,CON006447,2025-08-08,Processing,3882.92
ORD0023702,ACC006695,CON006695,2023-09-02,Delivered,371.6
ORD0023703,ACC002699,CON002699,2024-03-08,Shipped,18550.36
ORD0023704,ACC008708,CON008708,2023-12-25,Delivered,6963.17
ORD0023705,ACC001391,CON001391,2024-02-02,Cancelled,9847.85
ORD0023706,ACC001198,CON001198,2025-07-14,Cancelled,16349.88
ORD0023707,ACC004251,CON004251,2024-04-25,Shipped,1864.98
ORD0023708,ACC005534,CON005534,2026-02-05,Delivered,5560.139999999999
ORD0023709,ACC006080,CON006080,2024-04-13,Cancelled,21518.59
ORD0023710,ACC001491,CON001491,2025-07-26,Processing,1017.28
ORD0023711,ACC007909,CON007909,2023-08-16,Delivered,12370.93
ORD0023712,ACC000778,CON000778,2025-07-02,Shipped,7443.1
ORD0023713,ACC005510,CON005510,2025-11-19,Cancelled,6703.68
ORD0023714,ACC007123,CON007123,2023-07-18,Delivered,3327.32
ORD0023715,ACC005199,CON005199,2026-02-23,Shipped,7778.96
ORD0023716,ACC000393,CON000393,2025-02-12,Shipped,8332.73
ORD0023717,ACC004718,CON004718,2025-01-27,Delivered,14764.109999999999
ORD0023718,ACC004681,CON004681,2023-07-09,Delivered,2143.61
ORD0023719,ACC005231,CON005231,2024-09-19,Delivered,3002.82
ORD0023720,ACC002266,CON002266,2023-09-13,Cancelled,10945.46
ORD0023721,ACC007742,CON007742,2024-04-07,Cancelled,9098.18
ORD0023722,ACC006639,CON006639,2023-11-11,Processing,4938.44
ORD0023723,ACC004210,CON004210,2025-02-04,Delivered,602.72
ORD0023724,ACC003557,CON003557,2024-11-01,Cancelled,2215.77
ORD0023725,ACC001924,CON001924,2025-04-04,Shipped,12719.23
ORD0023726,ACC007272,CON007272,2024-12-25,Shipped,3240.12
ORD0023727,ACC001545,CON001545,2025-05-27,Shipped,364.44
ORD0023728,ACC009785,CON009785,2024-12-01,Delivered,7652.99
ORD0023729,ACC001059,CON001059,2025-03-31,Shipped,13387.140000000001
ORD0023730,ACC006072,CON006072,2023-07-28,Delivered,12279.84
ORD0023731,ACC004035,CON004035,2025-10-17,Delivered,2043.51
ORD0023732,ACC004294,CON004294,2025-05-30,Cancelled,11731.310000000001
ORD0023733,ACC001930,CON001930,2025-09-23,Shipped,3551.94
ORD0023734,ACC006498,CON006498,2024-01-29,Cancelled,6094.47
ORD0023735,ACC008183,CON008183,2024-10-29,Delivered,5119.0
ORD0023736,ACC006199,CON006199,2024-11-16,Shipped,5253.94
ORD0023737,ACC009437,CON009437,2025-04-24,Processing,6191.900000000001
ORD0023738,ACC008743,CON008743,2024-10-04,Cancelled,18014.62
ORD0023739,ACC006709,CON006709,2024-05-29,Cancelled,5150.719999999999
ORD0023740,ACC004097,CON004097,2023-08-02,Processing,6937.04
ORD0023741,ACC002632,CON002632,2024-06-13,Cancelled,2105.63
ORD0023742,ACC001397,CON001397,2026-04-19,Cancelled,15317.2
ORD0023743,ACC002584,CON002584,2024-06-11,Cancelled,4194.59
ORD0023744,ACC007878,CON007878,2025-01-03,Delivered,6073.0199999999995
ORD0023745,ACC001702,CON001702,2023-12-18,Cancelled,10762.95
ORD0023746,ACC002539,CON002539,2025-04-29,Processing,14157.240000000002
ORD0023747,ACC003320,CON003320,2026-01-21,Processing,23035.379999999997
ORD0023748,ACC006642,CON006642,2023-09-24,Delivered,10959.48
ORD0023749,ACC001781,CON001781,2026-05-12,Shipped,2589.12
ORD0023750,ACC001548,CON001548,2025-04-05,Delivered,10421.96
ORD0023751,ACC005532,CON005532,2025-09-11,Processing,1482.8
ORD0023752,ACC009648,CON009648,2026-05-20,Delivered,3831.8199999999997
ORD0023753,ACC008292,CON008292,2024-03-05,Shipped,11068.630000000001
ORD0023754,ACC008525,CON008525,2023-12-14,Processing,18114.78
ORD0023755,ACC005171,CON005171,2023-12-15,Processing,275.69
ORD0023756,ACC000794,CON000794,2023-09-24,Delivered,7446.27
ORD0023757,ACC000616,CON000616,2025-04-08,Delivered,6384.76
ORD0023758,ACC008144,CON008144,2024-10-23,Shipped,12064.17
ORD0023759,ACC007113,CON007113,2023-08-29,Processing,17224.19
ORD0023760,ACC009680,CON009680,2023-09-25,Cancelled,5738.44
ORD0023761,ACC009292,CON009292,2026-03-25,Processing,2377.0699999999997
ORD0023762,ACC009288,CON009288,2026-01-25,Delivered,2517.48
ORD0023763,ACC000788,CON000788,2023-08-03,Processing,2865.1499999999996
ORD0023764,ACC003311,CON003311,2025-11-28,Cancelled,10386.4
ORD0023765,ACC005230,CON005230,2026-02-18,Delivered,5553.34
ORD0023766,ACC000874,CON000874,2025-01-04,Shipped,12441.02
ORD0023767,ACC009396,CON009396,2025-07-06,Processing,1805.5600000000002
ORD0023768,ACC009893,CON009893,2023-06-25,Delivered,6661.34
ORD0023769,ACC009459,CON009459,2025-02-09,Processing,7909.4400000000005
ORD0023770,ACC005934,CON005934,2025-07-28,Delivered,12188.37
ORD0023771,ACC005698,CON005698,2026-05-28,Delivered,1872.09
ORD0023772,ACC002091,CON002091,2023-12-10,Processing,6080.860000000001
ORD0023773,ACC006132,CON006132,2024-01-03,Delivered,3302.36
ORD0023774,ACC004800,CON004800,2025-05-10,Processing,3146.8999999999996
ORD0023775,ACC002590,CON002590,2024-07-18,Processing,7552.620000000001
ORD0023776,ACC000048,CON000048,2024-05-22,Delivered,10446.77
ORD0023777,ACC005317,CON005317,2025-06-23,Delivered,7677.4400000000005
ORD0023778,ACC002460,CON002460,2026-01-27,Cancelled,7108.02
ORD0023779,ACC006856,CON006856,2024-06-27,Processing,457.16
ORD0023780,ACC009212,CON009212,2025-09-27,Delivered,4089.06
ORD0023781,ACC007407,CON007407,2024-05-06,Delivered,49.93
ORD0023782,ACC005343,CON005343,2025-08-01,Shipped,8565.08
ORD0023783,ACC006533,CON006533,2024-04-29,Delivered,7103.549999999999
ORD0023784,ACC002556,CON002556,2024-03-12,Delivered,8321.58
ORD0023785,ACC005305,CON005305,2025-12-04,Delivered,14514.800000000001
ORD0023786,ACC004715,CON004715,2024-05-30,Cancelled,4310.58
ORD0023787,ACC000004,CON000004,2026-01-03,Delivered,754.2
ORD0023788,ACC007813,CON007813,2025-10-18,Processing,3470.56
ORD0023789,ACC005614,CON005614,2025-05-20,Processing,8913.94
ORD0023790,ACC002060,CON002060,2023-11-09,Processing,9011.51
ORD0023791,ACC004652,CON004652,2026-03-27,Delivered,9766.32
ORD0023792,ACC003439,CON003439,2024-10-17,Processing,7472.66
ORD0023793,ACC001365,CON001365,2025-09-05,Delivered,11237.82
ORD0023794,ACC008824,CON008824,2024-06-16,Shipped,6704.32
ORD0023795,ACC005217,CON005217,2023-06-26,Processing,1931.98
ORD0023796,ACC004554,CON004554,2023-08-07,Cancelled,12410.039999999999
ORD0023797,ACC007624,CON007624,2024-04-21,Cancelled,30724.489999999998
ORD0023798,ACC001910,CON001910,2024-08-13,Cancelled,7840.539999999999
ORD0023799,ACC000973,CON000973,2026-01-01,Cancelled,15660.35
ORD0023800,ACC003800,CON003800,2026-01-11,Processing,7395.88
ORD0023801,ACC002254,CON002254,2024-06-03,Processing,4866.36
ORD0023802,ACC006475,CON006475,2025-04-03,Processing,8197.060000000001
ORD0023803,ACC001253,CON001253,2024-05-28,Delivered,5813.48
ORD0023804,ACC005557,CON005557,2026-06-07,Delivered,4902.17
ORD0023805,ACC006635,CON006635,2023-12-29,Cancelled,2200.96
ORD0023806,ACC006048,CON006048,2024-07-21,Delivered,22432.84
ORD0023807,ACC001437,CON001437,2026-02-11,Delivered,10325.55
ORD0023808,ACC002394,CON002394,2023-11-19,Shipped,10035.96
ORD0023809,ACC007148,CON007148,2023-09-20,Processing,8121.1
ORD0023810,ACC008189,CON008189,2023-09-03,Cancelled,1926.75
ORD0023811,ACC002346,CON002346,2024-10-29,Delivered,3953.06
ORD0023812,ACC008453,CON008453,2024-10-20,Delivered,18456.3
ORD0023813,ACC008208,CON008208,2024-03-22,Shipped,10959.41
ORD0023814,ACC007120,CON007120,2024-12-01,Processing,17940.11
ORD0023815,ACC007597,CON007597,2023-10-19,Processing,10840.349999999999
ORD0023816,ACC005269,CON005269,2024-10-18,Cancelled,15006.76
ORD0023817,ACC001866,CON001866,2024-01-17,Processing,914.32
ORD0023818,ACC007073,CON007073,2026-02-21,Processing,14069.48
ORD0023819,ACC000748,CON000748,2024-06-06,Delivered,1762.68
ORD0023820,ACC008226,CON008226,2025-07-19,Processing,7797.67
ORD0023821,ACC009077,CON009077,2025-06-10,Delivered,11796.34
ORD0023822,ACC004715,CON004715,2024-02-10,Processing,5969.54
ORD0023823,ACC009657,CON009657,2024-11-01,Processing,14367.39
ORD0023824,ACC009143,CON009143,2024-11-01,Delivered,16962.79
ORD0023825,ACC002806,CON002806,2025-05-26,Shipped,12797.45
ORD0023826,ACC001968,CON001968,2025-04-06,Cancelled,14289.650000000001
ORD0023827,ACC002725,CON002725,2023-06-22,Cancelled,24894.03
ORD0023828,ACC004932,CON004932,2025-04-20,Shipped,7228.889999999999
ORD0023829,ACC006581,CON006581,2025-05-19,Processing,8477.4
ORD0023830,ACC009171,CON009171,2025-06-10,Cancelled,15252.82
ORD0023831,ACC008951,CON008951,2025-11-23,Delivered,4031.08
ORD0023832,ACC001011,CON001011,2024-03-30,Shipped,2919.5099999999998
ORD0023833,ACC009868,CON009868,2025-12-07,Processing,10482.630000000001
ORD0023834,ACC002232,CON002232,2024-06-08,Cancelled,16137.19
ORD0023835,ACC006301,CON006301,2024-04-29,Shipped,6346.26
ORD0023836,ACC006423,CON006423,2025-07-27,Delivered,11257.62
ORD0023837,ACC009478,CON009478,2026-03-15,Delivered,2233.52
ORD0023838,ACC003351,CON003351,2024-07-26,Shipped,1622.8899999999999
ORD0023839,ACC003506,CON003506,2025-01-25,Delivered,253.43
ORD0023840,ACC002244,CON002244,2025-09-17,Cancelled,4555.64
ORD0023841,ACC004592,CON004592,2025-07-14,Cancelled,13184.59
ORD0023842,ACC005538,CON005538,2024-06-17,Delivered,3512.3100000000004
ORD0023843,ACC002537,CON002537,2025-05-15,Delivered,12084.65
ORD0023844,ACC007439,CON007439,2023-12-20,Cancelled,10652.81
ORD0023845,ACC006345,CON006345,2024-12-18,Delivered,7764.6900000000005
ORD0023846,ACC008294,CON008294,2024-08-04,Shipped,9502.199999999999
ORD0023847,ACC004312,CON004312,2023-07-01,Delivered,15174.83
ORD0023848,ACC001658,CON001658,2024-06-05,Delivered,4551.53
ORD0023849,ACC008168,CON008168,2026-04-03,Processing,7482.48
ORD0023850,ACC004718,CON004718,2024-11-28,Delivered,5546.04
ORD0023851,ACC004030,CON004030,2024-08-09,Shipped,13517.779999999999
ORD0023852,ACC003727,CON003727,2026-03-13,Shipped,2534.6
ORD0023853,ACC005629,CON005629,2026-02-11,Shipped,10521.48
ORD0023854,ACC002688,CON002688,2024-02-09,Delivered,10982.880000000001
ORD0023855,ACC007020,CON007020,2025-10-19,Shipped,7147.160000000001
ORD0023856,ACC009164,CON009164,2023-06-25,Processing,9086.15
ORD0023857,ACC004827,CON004827,2026-05-05,Delivered,11159.56
ORD0023858,ACC005165,CON005165,2025-09-24,Delivered,10873.66
ORD0023859,ACC005318,CON005318,2025-02-13,Shipped,9820.72
ORD0023860,ACC005244,CON005244,2023-09-24,Shipped,1166.76
ORD0023861,ACC004596,CON004596,2023-06-21,Cancelled,9476.38
ORD0023862,ACC009980,CON009980,2023-10-16,Delivered,7459.68
ORD0023863,ACC000864,CON000864,2024-07-25,Delivered,11699.08
ORD0023864,ACC009181,CON009181,2026-01-02,Delivered,2306.85
ORD0023865,ACC002190,CON002190,2023-08-15,Cancelled,13987.48
ORD0023866,ACC002372,CON002372,2024-06-29,Delivered,13837.18
ORD0023867,ACC004838,CON004838,2025-04-27,Cancelled,14599.800000000001
ORD0023868,ACC003696,CON003696,2026-03-07,Shipped,3800.68
ORD0023869,ACC005892,CON005892,2025-03-04,Delivered,10311.44
ORD0023870,ACC002918,CON002918,2025-05-01,Processing,9036.04
ORD0023871,ACC006049,CON006049,2024-03-23,Delivered,5598.299999999999
ORD0023872,ACC007390,CON007390,2025-01-20,Cancelled,7125.169999999999
ORD0023873,ACC001567,CON001567,2024-06-15,Delivered,9140.56
ORD0023874,ACC001708,CON001708,2023-10-06,Processing,9954.54
ORD0023875,ACC008220,CON008220,2023-12-16,Delivered,12964.310000000001
ORD0023876,ACC000358,CON000358,2024-07-08,Processing,2207.56
ORD0023877,ACC009561,CON009561,2024-06-16,Processing,5048.07
ORD0023878,ACC005962,CON005962,2024-12-31,Processing,7637.8
ORD0023879,ACC003675,CON003675,2024-09-22,Processing,6801.710000000001
ORD0023880,ACC007064,CON007064,2024-04-30,Cancelled,10430.78
ORD0023881,ACC008414,CON008414,2023-09-26,Delivered,1650.13
ORD0023882,ACC008264,CON008264,2024-02-07,Delivered,9138.64
ORD0023883,ACC004948,CON004948,2023-11-06,Delivered,7895.58
ORD0023884,ACC002056,CON002056,2024-11-17,Delivered,1070.92
ORD0023885,ACC009666,CON009666,2024-12-12,Processing,18123.05
ORD0023886,ACC006886,CON006886,2024-04-10,Shipped,13824.77
ORD0023887,ACC001006,CON001006,2026-01-01,Shipped,12132.080000000002
ORD0023888,ACC006692,CON006692,2025-04-22,Delivered,6573.74
ORD0023889,ACC001128,CON001128,2025-04-25,Cancelled,17857.11
ORD0023890,ACC002232,CON002232,2026-02-10,Delivered,4609.05
ORD0023891,ACC003552,CON003552,2025-04-18,Delivered,16568.86
ORD0023892,ACC006555,CON006555,2023-07-08,Processing,10978.22
ORD0023893,ACC002345,CON002345,2026-05-22,Shipped,21041.1
ORD0023894,ACC004774,CON004774,2025-03-26,Delivered,5458.68
ORD0023895,ACC002483,CON002483,2025-01-04,Shipped,4037.08
ORD0023896,ACC002091,CON002091,2025-11-07,Shipped,10226.4
ORD0023897,ACC003170,CON003170,2024-07-13,Delivered,5537.63
ORD0023898,ACC004110,CON004110,2025-01-08,Delivered,1375.9499999999998
ORD0023899,ACC003052,CON003052,2025-07-31,Shipped,10264.380000000001
ORD0023900,ACC007312,CON007312,2025-04-12,Delivered,23269.67
ORD0023901,ACC002084,CON002084,2024-05-18,Delivered,6312.469999999999
ORD0023902,ACC006596,CON006596,2024-11-12,Delivered,8591.75
ORD0023903,ACC005786,CON005786,2024-06-06,Delivered,10735.8
ORD0023904,ACC004739,CON004739,2024-09-21,Delivered,2664.13
ORD0023905,ACC003247,CON003247,2025-05-16,Delivered,16717.15
ORD0023906,ACC008964,CON008964,2025-07-17,Delivered,5011.459999999999
ORD0023907,ACC007456,CON007456,2023-06-14,Shipped,21820.73
ORD0023908,ACC003497,CON003497,2024-10-14,Shipped,3669.98
ORD0023909,ACC002867,CON002867,2025-08-20,Processing,4438.07
ORD0023910,ACC007624,CON007624,2024-01-01,Processing,16900.39
ORD0023911,ACC005506,CON005506,2026-03-12,Shipped,754.2
ORD0023912,ACC008309,CON008309,2026-05-22,Cancelled,6096.48
ORD0023913,ACC001619,CON001619,2023-11-25,Delivered,329.06
ORD0023914,ACC005400,CON005400,2025-08-30,Shipped,14952.4
ORD0023915,ACC000320,CON000320,2026-05-11,Cancelled,12257.81
ORD0023916,ACC002476,CON002476,2023-09-24,Cancelled,6221.3099999999995
ORD0023917,ACC001441,CON001441,2024-06-29,Cancelled,15420.49
ORD0023918,ACC007537,CON007537,2026-03-01,Shipped,7755.33
ORD0023919,ACC003594,CON003594,2024-06-01,Cancelled,4497.09
